Auction_Date,Price,Volume_Assigned,Volume_Offered,Product,Exchange,Technology,Participants_with_Winning_Bids
2022-01-20,1.111,522611.0,522611.0,2021,gse,Solar,
2022-01-20,0.439,1805.0,1805.0,2021-02-01,gse,Solar,
2022-01-20,0.3,1000.0,1189.0,2021-01-01,gse,Solar,
2022-03-21,1.645,674737.0,674737.0,2021,gse,Other,
2022-03-21,1.32,82703.0,82703.0,2021,gse,Wind,
2022-03-21,1.456,266866.0,266866.0,2021,gse,Hydro,
2022-03-21,2.006,266958.0,266958.0,2021,gse,Solar,
2022-06-20,2.162,1192821.0,1192821.0,2022,gse,Other,
2022-06-20,1.695,566702.0,566702.0,2022-02-01,gse,Other,
2022-06-20,1.699,627447.0,627447.0,2022-01-01,gse,Other,
2022-06-20,2.084,136268.0,136268.0,2022,gse,Wind,
2022-06-20,1.717,73714.0,73714.0,2022-02-01,gse,Wind,
2022-06-20,1.715,83382.0,83382.0,2022-01-01,gse,Wind,
2022-06-20,2.07,358827.0,358827.0,2022,gse,Hydro,
2022-06-20,1.896,145142.0,145142.0,2022-02-01,gse,Hydro,
2022-06-20,1.898,209857.0,209857.0,2022-01-01,gse,Hydro,
2022-06-20,2.473,1511355.0,1511355.0,2022,gse,Solar,
2022-06-20,1.749,461558.0,461558.0,2022-02-01,gse,Solar,
2022-06-20,1.803,355878.0,355878.0,2022-01-01,gse,Solar,
2022-10-20,5.286,1708353.0,1708353.0,2022,gse,Other,
2022-10-20,4.64,5604.0,5604.0,2022-02-01,gse,Other,
2022-10-20,4.702,5286.0,5286.0,2022-01-01,gse,Other,
2022-10-20,5.026,123491.0,123491.0,2022,gse,Wind,
2022-10-20,4.243,1681.0,1763.0,2022-02-01,gse,Wind,
2022-10-20,4.194,1223.0,1247.0,2022-01-01,gse,Wind,
2022-10-20,5.604,753627.0,753627.0,2022,gse,Hydro,
2022-10-20,5.106,1292.0,1385.0,2022-02-01,gse,Hydro,
2022-10-20,5.246,1402.0,1405.0,2022-01-01,gse,Hydro,
2022-10-20,5.326,2821559.0,2821559.0,2022,gse,Solar,
2022-10-20,4.59,4088.0,4177.0,2022-02-01,gse,Solar,
2022-10-20,4.494,3636.0,3672.0,2022-01-01,gse,Solar,
2022-12-20,6.424,1247100.0,1672587.0,2022,gse,Other,
2022-12-20,5.808,466.0,932.0,2022-02-01,gse,Other,
2022-12-20,5.376,832.0,1664.0,2022-01-01,gse,Other,
2022-12-20,5.925,132134.0,132134.0,2022,gse,Wind,
2022-12-20,5.211,304.0,609.0,2022-02-01,gse,Wind,
2022-12-20,4.7620000000000005,250.0,501.0,2022-01-01,gse,Wind,
2022-12-20,6.8,1100.0,487278.0,2022,gse,Hydro,
2022-12-20,5.705,1000.0,2024.0,2022-01-01,gse,Hydro,
2022-12-20,6.526,2197126.0,2197126.0,2022,gse,Solar,
2022-12-20,5.509,992.0,1984.0,2022-02-01,gse,Solar,
2022-12-20,5.274,852.0,1705.0,2022-01-01,gse,Solar,
2023-01-20,7.965,1010899.0,1010899.0,2022,gse,Other,
2023-01-20,6.239,2536.0,2536.0,2022-02-01,gse,Other,
2023-01-20,5.6,2872.0,2872.0,2022-01-01,gse,Other,
2023-01-20,7.67,60683.0,60683.0,2022,gse,Wind,
2023-01-20,6.635,514.0,514.0,2022-02-01,gse,Wind,
2023-01-20,5.76,400.0,457.0,2022-01-01,gse,Wind,
2023-01-20,6.591,1758.0,1758.0,2022-02-01,gse,Hydro,
2023-01-20,5.577,1252.0,1252.0,2022-01-01,gse,Hydro,
2023-01-20,7.956,319303.0,319303.0,2022,gse,Solar,
2023-01-20,6.596,1336.0,1336.0,2022-02-01,gse,Solar,
2023-01-20,6.265,989.0,989.0,2022-01-01,gse,Solar,
2023-02-20,6.586,250000.0,614795.0,2022,gse,Other,
2023-02-20,4.672,2189.0,2189.0,2022-02-01,gse,Other,
2023-02-20,0.15,12.0,24.0,2022-02-01,gse,Wind,
2023-02-20,6.244,215000.0,908424.0,2022,gse,Hydro,
2023-02-20,4.207,755.0,755.0,2022-02-01,gse,Hydro,
2023-02-20,2.6950000000000003,221.0,221.0,2022-02-01,gse,Solar,
2023-03-20,6.405,384749.0,384749.0,2022,gse,Other,
2023-03-20,5.961,57051.0,57051.0,2022,gse,Wind,
2023-03-20,5.957,621800.0,703577.0,2022,gse,Hydro,
2023-03-20,6.932,215068.0,215068.0,2022,gse,Solar,
2023-06-20,6.289,403900.0,527910.0,2023-02-01,gse,Other,
2023-06-20,6.273,581674.0,581674.0,2023-01-01,gse,Other,
2023-06-20,6.68,26000.0,52480.0,2023-02-01,gse,Wind,
2023-06-20,6.668,62644.0,62644.0,2023-01-01,gse,Wind,
2023-06-20,6.355,111800.0,203715.0,2023-01-01,gse,Hydro,
2023-06-20,6.457,258249.0,258249.0,2023-01-01,gse,Solar,
2023-09-20,5.185,4000.0,0.0,2023,gse,Other,
2023-09-20,4.905,130221.0,0.0,2023-02-01,gse,Other,
2023-09-20,4.846,7930.0,0.0,2023-01-01,gse,Other,
2023-09-20,4.981,27355.0,0.0,2023-02-01,gse,Wind,
2023-09-20,4.857,1081.0,0.0,2023-01-01,gse,Wind,
2023-09-20,5.326,250000.0,0.0,2023,gse,Hydro,
2023-09-20,5.019,157847.0,0.0,2023-02-01,gse,Hydro,
2023-09-20,5.016,93472.0,0.0,2023-01-01,gse,Hydro,
2023-09-20,5.3,10000.0,0.0,2023,gse,Solar,
2023-09-20,4.956,424969.0,0.0,2023-02-01,gse,Solar,
2023-09-20,4.858,1564.0,0.0,2023-01-01,gse,Solar,
2023-12-20,3.07,4397.0,0.0,2023-01-01,gse,Biomass,
2023-12-20,3.09,49238.0,0.0,2023-08-01,gse,Wind,
2023-12-20,3.076,63773.0,0.0,2023-04-01,gse,Wind,
2023-12-20,3.017,424.0,0.0,2023-02-01,gse,Wind,
2023-12-20,2.888,482.0,0.0,2023-01-01,gse,Wind,
2023-12-20,3.107,30367.0,0.0,2023-06-01,gse,Wind,
2023-12-20,3.084,40900.0,0.0,2023-07-01,gse,Wind,
2023-12-20,3.074,44113.0,0.0,2023-05-01,gse,Wind,
2023-12-20,3.075,75105.0,0.0,2023-02-01,gse,Wind,
2023-12-20,3.084,49074.0,0.0,2023-10-01,gse,Wind,
2023-12-20,3.091,44722.0,0.0,2023-09-01,gse,Wind,
2023-12-20,3.13,260500.0,0.0,2023-08-01,gse,Solar,
2023-12-20,3.132,151000.0,0.0,2023-04-01,gse,Solar,
2023-12-20,2.878,1943.0,0.0,2023-01-01,gse,Solar,
2023-12-20,3.123,236100.0,0.0,2023-06-01,gse,Solar,
2023-12-20,3.122,231900.0,0.0,2023-07-01,gse,Solar,
2023-12-20,3.118,164400.0,0.0,2023-05-01,gse,Solar,
2023-12-20,3.12,94600.0,0.0,2023-02-01,gse,Solar,
2023-12-20,3.131,153000.0,0.0,2023-10-01,gse,Solar,
2023-12-20,3.128,103100.0,0.0,2023-09-01,gse,Solar,
2024-01-22,1.367,10959.0,0.0,2023-02-01,gse,Biomass,
2024-01-22,0.6890000000000001,6236.0,0.0,2023-01-01,gse,Biomass,
2024-01-22,1.368,149.0,0.0,2023-02-01,gse,Wind,
2024-01-22,0.68,144.0,0.0,2023-01-01,gse,Wind,
2024-01-22,1.364,2068.0,0.0,2023-02-01,gse,Hydro,
2024-01-22,0.616,2544.0,0.0,2023-01-01,gse,Hydro,
2024-01-22,1.338,970.0,0.0,2023-02-01,gse,Solar,
2024-01-22,0.621,738.0,0.0,2023-01-01,gse,Solar,
2024-03-06,1.25,100.0,565177.0,2023-04-01,gse,Biomass,
2024-03-06,1.12,46.0,92.0,2023-02-01,gse,Wind,
2024-03-06,1.12,2000.0,151794.0,2023-04-01,gse,Hydro,
2024-03-06,1.12,2000.0,433242.0,2023-05-01,gse,Hydro,
2024-03-06,1.12,1000.0,3116.0,2023-02-01,gse,Hydro,
2024-03-06,1.12,2000.0,718066.0,2023-04-01,gse,Solar,
2024-03-06,1.12,3000.0,645735.0,2023-05-01,gse,Solar,
2024-03-06,1.12,1000.0,601152.0,2023-02-01,gse,Solar,
2024-03-20,0.5650000000000001,140000.0,572652.0,2023-08-01,gse,Biomass,
2024-03-20,0.421,567998.0,567998.0,2023-04-01,gse,Biomass,
2024-03-20,0.5700000000000001,150000.0,563012.0,2023-06-01,gse,Biomass,
2024-03-20,0.5650000000000001,150000.0,568337.0,2023-07-01,gse,Biomass,
2024-03-20,0.394,576151.0,576151.0,2023-05-01,gse,Biomass,
2024-03-20,0.283,596709.0,596709.0,2023-02-01,gse,Biomass,
2024-03-20,0.185,272.0,272.0,2023-04-01,gse,Wind,
2024-03-20,0.8,10000.0,30635.0,2023-12-01,gse,Wind,
2024-03-20,0.188,250.0,250.0,2023-05-01,gse,Wind,
2024-03-20,0.16,194.0,194.0,2023-02-01,gse,Wind,
2024-03-20,1.249,164300.0,173725.0,2023-12-01,gse,BioMethane,
2024-03-20,1.133,144200.0,182865.0,2023-11-01,gse,BioMethane,
2024-03-20,1.239,67000.0,134111.0,2023-10-01,gse,BioMethane,
2024-03-20,0.577,245611.0,245611.0,2023-08-01,gse,Hydro,
2024-03-20,0.431,150363.0,150363.0,2023-04-01,gse,Hydro,
2024-03-20,0.805,20000.0,134468.0,2023-12-01,gse,Hydro,
2024-03-20,0.5750000000000001,295000.0,410199.0,2023-06-01,gse,Hydro,
2024-03-20,0.5730000000000001,281000.0,303192.0,2023-07-01,gse,Hydro,
2024-03-20,0.437,433036.0,433036.0,2023-05-01,gse,Hydro,
2024-03-20,0.219,3178.0,3178.0,2023-02-01,gse,Hydro,
2024-03-20,0.587,586000.0,758119.0,2023-08-01,gse,Solar,
2024-03-20,0.413,718524.0,718524.0,2023-04-01,gse,Solar,
2024-03-20,0.808,60000.0,130330.0,2023-12-01,gse,Solar,
2024-03-20,0.599,430000.0,727748.0,2023-06-01,gse,Solar,
2024-03-20,0.579,476000.0,786787.0,2023-07-01,gse,Solar,
2024-03-20,0.437,646458.0,646458.0,2023-05-01,gse,Solar,
2024-03-20,0.338,602462.0,602462.0,2023-02-01,gse,Solar,
2024-06-20,0.226,419500.0,437057.0,2023-08-01,gse,Biomass,
2024-06-20,1.076,39001.0,39001.0,2024-04-01,gse,Biomass,
2024-06-20,0.341,325000.0,590796.0,2023-12-01,gse,Biomass,
2024-06-20,0.986,38494.0,38494.0,2024-02-01,gse,Biomass,
2024-06-20,1.033,119025.0,119025.0,2024-01-01,gse,Biomass,
2024-06-20,0.177,299700.0,417240.0,2023-06-01,gse,Biomass,
2024-06-20,0.217,336400.0,422721.0,2023-07-01,gse,Biomass,
2024-06-20,1.064,40802.0,40802.0,2024-02-01,gse,Biomass,
2024-06-20,0.338,320800.0,579688.0,2023-11-01,gse,Biomass,
2024-06-20,0.335,332000.0,591353.0,2023-10-01,gse,Biomass,
2024-06-20,0.268,305000.0,580648.0,2023-09-01,gse,Biomass,
2024-06-20,0.219,1447.0,1447.0,2023-08-01,gse,Wind,
2024-06-20,1.047,9621.0,9621.0,2024-04-01,gse,Wind,
2024-06-20,0.367,52496.0,52496.0,2023-12-01,gse,Wind,
2024-06-20,1.049,12021.0,12021.0,2024-02-01,gse,Wind,
2024-06-20,1.018,14552.0,14552.0,2024-01-01,gse,Wind,
2024-06-20,0.241,638.0,638.0,2023-06-01,gse,Wind,
2024-06-20,0.331,940.0,940.0,2023-07-01,gse,Wind,
2024-06-20,1.11,11774.0,11774.0,2024-02-01,gse,Wind,
2024-06-20,0.353,77295.0,77295.0,2023-11-01,gse,Wind,
2024-06-20,0.358,2500.0,2500.0,2023-10-01,gse,Wind,
2024-06-20,0.338,1522.0,1522.0,2023-09-01,gse,Wind,
2024-06-20,1.25,3000.0,220461.0,2024-02-01,gse,BioMethane,
2024-06-20,1.25,3300.0,228025.0,2024-01-01,gse,BioMethane,
2024-06-20,1.256,3300.0,226962.0,2024-02-01,gse,BioMethane,
2024-06-20,0.277,2276.0,2276.0,2023-08-01,gse,Hydro,
2024-06-20,1.173,59471.0,59471.0,2024-04-01,gse,Hydro,
2024-06-20,0.369,252742.0,252742.0,2023-12-01,gse,Hydro,
2024-06-20,1.159,33817.0,33817.0,2024-02-01,gse,Hydro,
2024-06-20,1.14,45540.0,45540.0,2024-01-01,gse,Hydro,
2024-06-20,0.25,118847.0,118847.0,2023-06-01,gse,Hydro,
2024-06-20,0.256,24310.0,24310.0,2023-07-01,gse,Hydro,
2024-06-20,1.156,55203.0,55203.0,2024-02-01,gse,Hydro,
2024-06-20,0.366,325548.0,325548.0,2023-11-01,gse,Hydro,
2024-06-20,0.358,259568.0,259568.0,2023-10-01,gse,Hydro,
2024-06-20,0.309,256742.0,256742.0,2023-09-01,gse,Hydro,
2024-06-20,0.304,175959.0,175959.0,2023-08-01,gse,Solar,
2024-06-20,1.188,175160.0,175160.0,2024-04-01,gse,Solar,
2024-06-20,0.394,204485.0,204485.0,2023-12-01,gse,Solar,
2024-06-20,1.126,77177.0,77177.0,2024-02-01,gse,Solar,
2024-06-20,1.149,62063.0,62063.0,2024-01-01,gse,Solar,
2024-06-20,0.262,301093.0,301093.0,2023-06-01,gse,Solar,
2024-06-20,0.291,314387.0,314387.0,2023-07-01,gse,Solar,
2024-06-20,1.171,119868.0,119868.0,2024-02-01,gse,Solar,
2024-06-20,0.415,350063.0,350063.0,2023-11-01,gse,Solar,
2024-06-20,0.358,383120.0,383120.0,2023-10-01,gse,Solar,
2024-06-20,0.319,648243.0,648243.0,2023-09-01,gse,Solar,
2024-09-20,0.438,279308.0,279308.0,2023-12-01,gse,Biomass,
2024-09-20,0.392,271564.0,271564.0,2023-11-01,gse,Biomass,
2024-09-20,0.363,271799.0,271799.0,2023-10-01,gse,Biomass,
2024-09-20,0.178,287950.0,287950.0,2023-09-01,gse,Biomass,
2024-09-20,0.371,584.0,584.0,2023-12-01,gse,Wind,
2024-09-20,0.97,2000.0,48823.0,2024-02-01,gse,Wind,
2024-09-20,0.97,2000.0,58745.0,2024-01-01,gse,Wind,
2024-09-20,0.97,2000.0,48527.0,2024-02-01,gse,Wind,
2024-09-20,0.187,631.0,631.0,2023-11-01,gse,Wind,
2024-09-20,0.199,305.0,305.0,2023-10-01,gse,Wind,
2024-09-20,0.16,100.0,204.0,2023-09-01,gse,Wind,
2024-09-20,0.626,12600.0,265103.0,2024-04-01,gse,BioMethane,
2024-09-20,0.352,1400.0,36102.0,2023-12-01,gse,BioMethane,
2024-09-20,0.8,1100.0,248283.0,2024-02-01,gse,BioMethane,
2024-09-20,0.8200000000000001,1000.0,256368.0,2024-01-01,gse,BioMethane,
2024-09-20,0.5760000000000001,15000.0,229340.0,2024-06-01,gse,BioMethane,
2024-09-20,0.966,600.0,254391.0,2024-05-01,gse,BioMethane,
2024-09-20,0.966,600.0,265178.0,2024-02-01,gse,BioMethane,
2024-09-20,0.192,4100.0,66083.0,2023-11-01,gse,BioMethane,
2024-09-20,0.186,4500.0,75240.0,2023-10-01,gse,BioMethane,
2024-09-20,0.388,3727.0,3727.0,2023-12-01,gse,Hydro,
2024-09-20,0.3,3732.0,3732.0,2023-11-01,gse,Hydro,
2024-09-20,0.203,2910.0,2910.0,2023-10-01,gse,Hydro,
2024-09-20,0.16,1300.0,2680.0,2023-09-01,gse,Hydro,
2024-09-20,0.386,1570.0,1570.0,2023-12-01,gse,Solar,
2024-09-20,0.292,1321.0,1321.0,2023-11-01,gse,Solar,
2024-09-20,0.209,1629.0,1629.0,2023-10-01,gse,Solar,
2024-09-20,0.167,1400.0,1860.0,2023-09-01,gse,Solar,
